,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8,Condition,Stimulus Color,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8
375,0.5047403456485073,0.34882692221524625,0.6836981282789438,0.5371445876843514,0.4588313121812584,0.4393403824508307,0.5868612007758027,0.6048385909110524,Hard,Red,"(128.70878814036936, 0, 126.29121185963064)","(88.95086516488779, 0, 166.0491348351122)","(174.3430227111307, 0, 80.65697728886933)","(136.9718698595096, 0, 118.0281301404904)","(117.00198460622089, 0, 137.9980153937791)","(112.03179752496182, 0, 142.9682024750382)","(149.64960619782968, 0, 105.3503938021703)","(154.23384068231837, 0, 100.76615931768164)"
376,0.6779128570251941,0.517862798,0.3607424545552278,0.46052648787841566,0.49631301673908157,0.5732148469966905,0.35949819997221255,0.5563196110684013,Hard,Red,"(172.86777854142449, 0, 82.1322214585755)","(132.05501358045692, 0, 122.94498641954307)","(91.9893259115831, 0, 163.01067408841692)","(117.434254408996, 0, 137.565745591004)","(126.5598192684658, 0, 128.4401807315342)","(146.16978598415608, 0, 108.83021401584394)","(91.6720409929142, 0, 163.3279590070858)","(141.86150082244234, 0, 113.13849917755766)"
377,0.35993869661174305,0.4764681581562565,0.6351645067687954,0.5556650088246392,0.503211622,0.7115570105600786,0.5238388107353679,0.596142858,Hard,Red,"(91.78436763599447, 0, 163.21563236400553)","(121.49938032984541, 0, 133.5006196701546)","(161.96694922604283, 0, 93.03305077395717)","(141.694577250283, 0, 113.305422749717)","(128.31896358852595, 0, 126.68103641147404)","(181.44703769282003, 0, 73.55296230717997)","(133.57889673751882, 0, 121.4211032624812)","(152.0164287270642, 0, 102.98357127293579)"
378,0.6836406150795936,0.6081675152496498,0.4974460455251298,0.5265350200811542,0.3310233162404398,0.5803916949914503,0.5571349227688001,0.45379143671421707,Hard,Red,"(174.32835684529638, 0, 80.67164315470363)","(155.0827163886607, 0, 99.91728361133929)","(126.8487416089081, 0, 128.15125839109191)","(134.2664301206943, 0, 120.73356987930569)","(84.41094564131215, 0, 170.58905435868786)","(147.99988222281982, 0, 107.00011777718018)","(142.06940530604402, 0, 112.93059469395598)","(115.71681636212536, 0, 139.28318363787466)"
379,0.7080032676995949,0.5431867775212432,0.4876235922545074,0.38908836651547735,0.6381227065764241,0.43694744586490186,0.4552397152463421,0.49478033048029835,Hard,Red,"(180.5408332633967, 0, 74.45916673660331)","(138.51262826791702, 0, 116.48737173208298)","(124.34401602489939, 0, 130.6559839751006)","(99.21753346144672, 0, 155.78246653855325)","(162.72129017698816, 0, 92.27870982301185)","(111.42159869554997, 0, 143.57840130445)","(116.08612738781724, 0, 138.91387261218276)","(126.16898427247608, 0, 128.83101572752392)"
380,0.5203286845500783,0.5117757026686386,0.3985974110498896,0.32404823278155004,0.6085330132210631,0.5882123476984737,0.6163323757256545,0.4270465159865686,Hard,Red,"(132.68381456026998, 0, 122.31618543973003)","(130.50280418050284, 0, 124.49719581949716)","(101.64233981772185, 0, 153.35766018227815)","(82.63229935929526, 0, 172.36770064070475)","(155.1759183713711, 0, 99.8240816286289)","(149.9941486631108, 0, 105.0058513368892)","(157.1647558100419, 0, 97.8352441899581)","(108.89686157657499, 0, 146.103138423425)"
381,0.5190448355959164,0.6274294367775324,0.5291949247508214,0.6513577486832935,0.6164363181460886,0.6374304173299457,0.3847323684380607,0.39665350260106413,Hard,Red,"(132.3564330769587, 0, 122.64356692304132)","(159.99450637827076, 0, 95.00549362172924)","(134.94470581145947, 0, 120.05529418854054)","(166.09622591423985, 0, 88.90377408576015)","(157.19126112725257, 0, 97.80873887274741)","(162.54475641913615, 0, 92.45524358086386)","(98.10675395170547, 0, 156.89324604829451)","(101.14664316327135, 0, 153.85335683672864)"
382,0.6164237426234469,0.6285922491405124,0.3226779106732182,0.4355142974557093,0.52889541,0.5320760911467016,0.6323373536721736,0.5398340796038849,Hard,Red,"(157.18805436897895, 0, 97.81194563102105)","(160.29102353083064, 0, 94.70897646916934)","(82.28286722167064, 0, 172.71713277832933)","(111.05614585120587, 0, 143.94385414879412)","(134.8683294479388, 0, 120.1316705520612)","(135.6794032424089, 0, 119.32059675759109)","(161.24602518640427, 0, 93.75397481359573)","(137.65769029899064, 0, 117.34230970100936)"
383,0.5652867577604644,0.46850060574741864,0.3997997959958765,0.43490045667297034,0.7281357830841502,0.5898733625649353,0.4569298356552026,0.5113738018116727,Hard,Red,"(144.14812322891842, 0, 110.85187677108156)","(119.46765446559175, 0, 135.53234553440825)","(101.94894797894851, 0, 153.05105202105148)","(110.89961645160744, 0, 144.10038354839256)","(185.6746246864583, 0, 69.32537531354171)","(150.4177074540585, 0, 104.5822925459415)","(116.51710809207667, 0, 138.48289190792335)","(130.40031946197652, 0, 124.59968053802346)"
384,0.549214842,0.5963208437609575,0.6308339872618551,0.47954657801306266,0.44074063990482826,0.48805020979003516,0.28295047804788953,0.5303462047857918,Hard,Red,"(140.0497846666579, 0, 114.9502153333421)","(152.06181515904416, 0, 102.93818484095584)","(160.86266675177305, 0, 94.13733324822694)","(122.28437739333098, 0, 132.71562260666903)","(112.3888631757312, 0, 142.61113682426878)","(124.45280349645897, 0, 130.54719650354102)","(72.15237190221183, 0, 182.84762809778817)","(135.2382822203769, 0, 119.7617177796231)"
385,0.5334079330832573,0.6538748679412953,0.5431931239862945,0.5008436547271704,0.7255409689815542,0.5626500418833502,0.4614324943682309,0.381965459,Hard,Red,"(136.0190229362306, 0, 118.98097706376939)","(166.73809132503033, 0, 88.26190867496969)","(138.5142466165051, 0, 116.48575338349491)","(127.71513195542845, 0, 127.28486804457155)","(185.0129470902963, 0, 69.98705290970368)","(143.4757606802543, 0, 111.52423931974569)","(117.66528606389889, 0, 137.33471393610114)","(97.40119196456, 0, 157.59880803544002)"
386,0.6741396395543982,0.4098607397848447,0.6873431442026043,0.47359279259654075,0.5560224584857276,0.5292028302351662,0.4108910358663999,0.500202584,Hard,Red,"(171.90560808637153, 0, 83.09439191362847)","(104.5144886451354, 0, 150.4855113548646)","(175.2725017716641, 0, 79.72749822833589)","(120.7661621121179, 0, 134.23383788788212)","(141.78572691386054, 0, 113.21427308613946)","(134.9467217099674, 0, 120.05327829003261)","(104.77721414593198, 0, 150.222785854068)","(127.55165887820806, 0, 127.44834112179194)"
387,0.5617930672738816,0.3883951154687302,0.5107444727397213,0.5450588153648552,0.7108974065978547,0.3821080124500654,0.47922431071042715,0.5808003140593905,Hard,Red,"(143.2572321548398, 0, 111.7427678451602)","(99.0407544445262, 0, 155.9592455554738)","(130.23984054862893, 0, 124.76015945137105)","(138.98999791803809, 0, 116.01000208196191)","(181.27883868245294, 0, 73.72116131754704)","(97.43754317476669, 0, 157.5624568252333)","(122.20219923115893, 0, 132.79780076884109)","(148.10408008514457, 0, 106.89591991485543)"
388,0.38406716387703566,0.5339418335382046,0.36933185327937357,0.4631375062411144,0.5330567644532455,0.6629534487429054,0.6199945991587484,0.4327158989223226,Hard,Red,"(97.9371267886441, 0, 157.0628732113559)","(136.15516755224218, 0, 118.84483244775784)","(94.17962258624026, 0, 160.82037741375973)","(118.10006409148417, 0, 136.89993590851583)","(135.9294749355776, 0, 119.07052506442241)","(169.05312942944087, 0, 85.94687057055913)","(158.09862278548084, 0, 96.90137721451914)","(110.34255422519226, 0, 144.65744577480774)"
389,0.4085512401063618,0.3881282642549583,0.5977128717397647,0.5943727793084775,0.5642869566541743,0.6295012202144965,0.6919350932849034,0.4819906295619121,Hard,Red,"(104.18056622712226, 0, 150.81943377287774)","(98.97270738501436, 0, 156.02729261498564)","(152.41678229364, 0, 102.58321770635999)","(151.56505872366176, 0, 103.43494127633822)","(143.89317394681444, 0, 111.10682605318556)","(160.5228111546966, 0, 94.47718884530339)","(176.44344878765037, 0, 78.55655121234962)","(122.90761053828759, 0, 132.09238946171243)"
390,0.4562560402799183,0.6112553923264722,0.45719565235266524,0.6132079559360419,0.6063624907861479,0.6757360770127261,0.4000118504220198,0.42012040477302776,Hard,Red,"(116.34529027137916, 0, 138.65470972862084)","(155.8701250432504, 0, 99.12987495674959)","(116.58489134992963, 0, 138.41510865007035)","(156.3680287636907, 0, 98.63197123630931)","(154.6224351504677, 0, 100.37756484953229)","(172.31269963824516, 0, 82.68730036175485)","(102.00302185761505, 0, 152.99697814238496)","(107.13070321712208, 0, 147.8692967828779)"
391,0.5388215645969786,0.5186183421486931,0.691294387,0.5871252974144344,0.5757482749381093,0.36558612968395576,0.3924636894967807,0.48440838929537766,Hard,Red,"(137.39949897222954, 0, 117.60050102777045)","(132.24767724791673, 0, 122.75232275208327)","(176.28006871836905, 0, 78.71993128163095)","(149.71695084068077, 0, 105.28304915931922)","(146.81581010921786, 0, 108.18418989078212)","(93.22446306940871, 0, 161.77553693059127)","(100.07824082167907, 0, 154.92175917832094)","(123.5241392703213, 0, 131.4758607296787)"
392,0.4196904742801483,0.5409150578292798,0.3961926083524007,0.7035708048959889,0.4778664047002742,0.4149958686236035,0.5949975665545153,0.4438738520918056,Hard,Red,"(107.02107094143781, 0, 147.9789290585622)","(137.93333974646637, 0, 117.06666025353364)","(101.02911512986218, 0, 153.9708848701378)","(179.41055524847718, 0, 75.58944475152283)","(121.85593319856991, 0, 133.14406680143009)","(105.82394649901889, 0, 149.1760535009811)","(151.7243794714014, 0, 103.2756205285986)","(113.18783228341042, 0, 141.81216771658958)"
393,0.631422711,0.5317804291467234,0.6753530905629755,0.3407319852008469,0.4866965251637043,0.5014790425370376,0.5603967257496452,0.6371454786430517,Hard,Red,"(161.01279125667418, 0, 93.98720874332582)","(135.60400943241447, 0, 119.39599056758553)","(172.21503809355877, 0, 82.78496190644124)","(86.88665622621596, 0, 168.11334377378404)","(124.1076139167446, 0, 130.8923860832554)","(127.87715584694458, 0, 127.12284415305542)","(142.9011650661595, 0, 112.09883493384048)","(162.4720970539782, 0, 92.52790294602181)"
394,0.7005670637975567,0.3943836859451655,0.4422935731696778,0.5060615244187513,0.5385280996034661,0.6315477937003329,0.6012348632359241,0.43167895451013255,Hard,Red,"(178.64460126837696, 0, 76.35539873162303)","(100.56783991601719, 0, 154.4321600839828)","(112.78486115826784, 0, 142.21513884173217)","(129.04568872678158, 0, 125.95431127321842)","(137.32466539888387, 0, 117.67533460111613)","(161.0446873935849, 0, 93.95531260641512)","(153.31489012516064, 0, 101.68510987483936)","(110.0781334000838, 0, 144.9218665999162)"
395,0.6296632659768915,0.33080475383585783,0.4246823178083894,0.6241280222376312,0.5264656825711492,0.5747927575397989,0.593297146,0.45888920841168984,Hard,Red,"(160.56413282410733, 0, 94.43586717589267)","(84.35521222814374, 0, 170.64478777185624)","(108.2939910411393, 0, 146.7060089588607)","(159.15264567059594, 0, 95.84735432940404)","(134.24874905564306, 0, 120.75125094435694)","(146.5721531726487, 0, 108.42784682735129)","(151.2907722074802, 0, 103.70922779251981)","(117.01674814498091, 0, 137.9832518550191)"
396,0.4866617907504817,0.4824885144852899,0.6699490241860433,0.5418121730592845,0.33631909897134477,0.5896041279456986,0.5214497273753487,0.3767896568372545,Hard,Red,"(124.09875664137284, 0, 130.90124335862714)","(123.03457119374893, 0, 131.96542880625105)","(170.83700116744103, 0, 84.16299883255896)","(138.16210413011754, 0, 116.83789586988244)","(85.76137023769292, 0, 169.2386297623071)","(150.34905262615314, 0, 104.65094737384686)","(132.96968048071392, 0, 122.0303195192861)","(96.0813624934999, 0, 158.9186375065001)"
397,0.634205161,0.3622173737864217,0.6863248953890141,0.5018358797989446,0.5679760346987311,0.446530926,0.625741375,0.5276696112227158,Hard,Red,"(161.72231594710263, 0, 93.27768405289737)","(92.36543031553754, 0, 162.63456968446246)","(175.0128483241986, 0, 79.98715167580141)","(127.96814934873088, 0, 127.03185065126912)","(144.83388884817643, 0, 110.16611115182356)","(113.86538619431764, 0, 141.13461380568236)","(159.5640507262317, 0, 95.4359492737683)","(134.55575086179255, 0, 120.44424913820747)"
398,0.6401820978436078,0.5638873886479661,0.46976159,0.5705834894183908,0.4412006504964904,0.3981041999838145,0.45280086296019695,0.7065835608338902,Hard,Red,"(163.24643495011998, 0, 91.75356504988001)","(143.79128410523134, 0, 111.20871589476866)","(119.78920553554383, 0, 135.21079446445617)","(145.49878980168964, 0, 109.50121019831036)","(112.50616587660505, 0, 142.49383412339495)","(101.5165709958727, 0, 153.4834290041273)","(115.46422005485022, 0, 139.53577994514978)","(180.178808012642, 0, 74.821191987358)"
399,0.5251071083553914,0.5562193768414984,0.5978685559476848,0.40200126645477846,0.7078716321212698,0.36919614275429496,0.5198232891881011,0.48890879152453454,Hard,Red,"(133.9023126306248, 0, 121.09768736937518)","(141.83594109458207, 0, 113.16405890541792)","(152.45648176665964, 0, 102.54351823334036)","(102.51032294596851, 0, 152.4896770540315)","(180.5072661909238, 0, 74.4927338090762)","(94.14501640234522, 0, 160.8549835976548)","(132.55493874296576, 0, 122.44506125703423)","(124.6717418387563, 0, 130.3282581612437)"
400,0.5274962067930387,0.44349051054445854,0.33995558554807714,0.5228168329500941,0.5499968729690823,0.6592059985590355,0.3740435260010675,0.5873873965682221,Hard,Red,"(134.51153273222485, 0, 120.48846726777514)","(113.09008018883692, 0, 141.90991981116306)","(86.68867431475967, 0, 168.31132568524032)","(133.31829240227398, 0, 121.68170759772602)","(140.249202607116, 0, 114.75079739288402)","(168.09752963255406, 0, 86.90247036744594)","(95.3810991302722, 0, 159.61890086972778)","(149.78378612489664, 0, 105.21621387510335)"
401,0.42778022017963024,0.6148668436405968,0.6892731071487966,0.5813527067892796,0.4076615123940346,0.433756037,0.6052568716620119,0.6058097139241991,Hard,Red,"(109.08395614580571, 0, 145.9160438541943)","(156.7910451283522, 0, 98.2089548716478)","(175.76464232294313, 0, 79.23535767705685)","(148.2449402312663, 0, 106.75505976873369)","(103.95368566047883, 0, 151.0463143395212)","(110.60778946710347, 0, 144.39221053289654)","(154.34050227381303, 0, 100.65949772618696)","(154.48147705067078, 0, 100.51852294932922)"
402,0.5932603187903438,0.6849306625613466,0.6028397958614911,0.5425980940111391,0.5039760951169446,0.3295671031078452,0.5121245019951597,0.4676709765592091,Hard,Red,"(151.28138129153766, 0, 103.71861870846233)","(174.65731895314337, 0, 80.34268104685661)","(153.72414794468023, 0, 101.27585205531977)","(138.36251397284047, 0, 116.63748602715953)","(128.5139042548209, 0, 126.48609574517911)","(84.03961129250052, 0, 170.96038870749948)","(130.59174800876573, 0, 124.40825199123428)","(119.25609902259832, 0, 135.7439009774017)"
403,0.5003609765933992,0.38141063703461137,0.353439775,0.6162506579338793,0.4939661760320574,0.6167868505533707,0.6133805849977759,0.5885750335517362,Hard,Red,"(127.59204903131679, 0, 127.40795096868321)","(97.2597124438259, 0, 157.7402875561741)","(90.1271426756152, 0, 164.8728573243848)","(157.14391777313924, 0, 97.85608222686076)","(125.96137488817463, 0, 129.03862511182535)","(157.2806468911095, 0, 97.71935310889047)","(156.41204917443287, 0, 98.58795082556713)","(150.08663355569274, 0, 104.91336644430726)"
404,0.5675069343492476,0.4832291981533891,0.5085160582269644,0.665883655,0.3557705960457157,0.5512658429181659,0.3503736096070268,0.5233291663475769,Hard,Red,"(144.71426825905814, 0, 110.28573174094187)","(123.22344552911422, 0, 131.77655447088577)","(129.67159484787592, 0, 125.32840515212406)","(169.80033195615587, 0, 85.19966804384414)","(90.7215019916575, 0, 164.2784980083425)","(140.57278994413232, 0, 114.42721005586769)","(89.34527044979183, 0, 165.65472955020817)","(133.4489374186321, 0, 121.5510625813679)"
405,0.5155570139343728,0.34185727352153705,0.7009903227149353,0.5553152368233674,0.5419953981766766,0.5539206927406305,0.5016819921665412,0.6536165584589804,Hard,Red,"(131.46703855326507, 0, 123.53296144673493)","(87.17360474799194, 0, 167.82639525200804)","(178.7525322923085, 0, 76.24746770769148)","(141.60538538995868, 0, 113.39461461004132)","(138.20882653505254, 0, 116.79117346494746)","(141.24977664886077, 0, 113.75022335113923)","(127.928908002468, 0, 127.071091997532)","(166.67222240703998, 0, 88.32777759296)"
406,0.5542757621016139,0.34550273318908575,0.5417895363397295,0.4976134632956774,0.5932119803954777,0.6043996881003922,0.4205037750816659,0.6758643199450389,Hard,Red,"(141.34031933591154, 0, 113.65968066408846)","(88.10319696321687, 0, 166.89680303678313)","(138.156331766631, 0, 116.84366823336899)","(126.89143314039774, 0, 128.10856685960223)","(151.26905500084683, 0, 103.73094499915318)","(154.12192046560003, 0, 100.87807953439997)","(107.2284626458248, 0, 147.7715373541752)","(172.34540158598492, 0, 82.65459841401507)"
407,0.4653530227265359,0.5594637639999134,0.6408954835791182,0.5382853377716589,0.6024903960035978,0.42902552028033997,0.3235751298152179,0.6015479243061878,Hard,Red,"(118.66502079526666, 0, 136.33497920473334)","(142.66325981997792, 0, 112.33674018002209)","(163.42834831267513, 0, 91.57165168732486)","(137.262761131773, 0, 117.73723886822698)","(153.63505098091744, 0, 101.36494901908257)","(109.4015076714867, 0, 145.59849232851332)","(82.51165810288057, 0, 172.48834189711945)","(153.3947206980779, 0, 101.60527930192212)"
408,0.3424658995341424,0.5582132889494065,0.5808313530998828,0.6106416111341598,0.43941911202802053,0.3581830701400062,0.5143864940306494,0.590530897,Hard,Red,"(87.32880438120631, 0, 167.6711956187937)","(142.34438868209864, 0, 112.65561131790135)","(148.1119950404701, 0, 106.8880049595299)","(155.71361083921076, 0, 99.28638916078924)","(112.05187356714524, 0, 142.94812643285476)","(91.33668288570159, 0, 163.66331711429842)","(131.1685559778156, 0, 123.8314440221844)","(150.58537884153083, 0, 104.41462115846916)"
409,0.6540902958014222,0.6199856991868444,0.38822014496598833,0.4637536987208483,0.6166497518062765,0.5267658600968897,0.6599249119528787,0.4342338314316872,Hard,Red,"(166.79302542936267, 0, 88.20697457063734)","(158.09635329264532, 0, 96.90364670735467)","(98.99613696632703, 0, 156.00386303367299)","(118.25719317381632, 0, 136.74280682618365)","(157.2456867106005, 0, 97.7543132893995)","(134.32529432470687, 0, 120.67470567529311)","(168.28085254798407, 0, 86.71914745201593)","(110.72962701508024, 0, 144.2703729849198)"
410,0.45289552826543655,0.4329204671199747,0.5891431591440734,0.44612250055173364,0.6325778684148047,0.7209881494302219,0.5196500142865399,0.4454158514679541,Hard,Red,"(115.48835970768633, 0, 139.51164029231367)","(110.39471911559355, 0, 144.60528088440645)","(150.23150558173873, 0, 104.76849441826127)","(113.76123764069207, 0, 141.2387623593079)","(161.30735644577518, 0, 93.6926435542248)","(183.8519781047066, 0, 71.14802189529341)","(132.5107536430677, 0, 122.48924635693233)","(113.58104212432829, 0, 141.4189578756717)"
411,0.3640912721178653,0.5472316445910976,0.45875857735857845,0.3931062141385198,0.6264482426005991,0.5232019647463438,0.595650567,0.6592818649612013,Hard,Red,"(92.84327439005565, 0, 162.15672560994435)","(139.5440693707299, 0, 115.4559306292701)","(116.9834372264375, 0, 138.01656277356247)","(100.24208460532255, 0, 154.75791539467747)","(159.74430186315277, 0, 95.25569813684724)","(133.4165010103177, 0, 121.58349898968233)","(151.89089446956635, 0, 103.10910553043367)","(168.11687556510634, 0, 86.88312443489366)"
412,0.5333577620843188,0.3256401949733758,0.4348304333794046,0.5364581241831486,0.41300758410344585,0.646217301,0.6125773024387682,0.495450412,Hard,Red,"(136.00622933150132, 0, 118.9937706684987)","(83.03824971821084, 0, 171.96175028178916)","(110.88176051174817, 0, 144.11823948825182)","(136.7968216667029, 0, 118.20317833329709)","(105.3169339463787, 0, 149.6830660536213)","(164.78541174684892, 0, 90.21458825315108)","(156.20721212188587, 0, 98.79278787811411)","(126.33985496172453, 0, 128.66014503827546)"
413,0.3737696778546655,0.4099426403711427,0.6028363356039717,0.6893286103000085,0.5913821520940733,0.5375162544463096,0.5424791180272873,0.6162901124096549,Hard,Red,"(95.31126785293971, 0, 159.68873214706028)","(104.53537329464139, 0, 150.46462670535863)","(153.72326557901278, 0, 101.27673442098722)","(175.77879562650216, 0, 79.22120437349784)","(150.8024487839887, 0, 104.1975512160113)","(137.06664488380895, 0, 117.93335511619107)","(138.33217509695828, 0, 116.66782490304173)","(157.15397866446202, 0, 97.846021335538)"
414,0.47363481592004614,0.582598023,0.4268082725340832,0.5253707306591463,0.360157391,0.5532220695706016,0.6720271469739728,0.6525303121863826,Hard,Red,"(120.77687805961176, 0, 134.22312194038824)","(148.5624959276601, 0, 106.43750407233988)","(108.83610949619121, 0, 146.1638905038088)","(133.9695363180823, 0, 121.0304636819177)","(91.8401346983496, 0, 163.1598653016504)","(141.0716277405034, 0, 113.9283722594966)","(171.36692247836308, 0, 83.63307752163693)","(166.39522960752757, 0, 88.60477039247245)"
415,0.546296456,0.6797866412629048,0.5989070853902144,0.5036924924994713,0.4506204074908956,0.484564275,0.3220137767676841,0.5693217575063072,Hard,Red,"(139.30559633119842, 0, 115.6944036688016)","(173.34559352204073, 0, 81.65440647795928)","(152.72130677450468, 0, 102.27869322549532)","(128.44158558736518, 0, 126.5584144126348)","(114.90820391017837, 0, 140.09179608982163)","(123.56389023259929, 0, 131.4361097674007)","(82.11351307575944, 0, 172.88648692424056)","(145.17704816410833, 0, 109.82295183589166)"
416,0.3804788215650035,0.44351852917157797,0.6549408413339695,0.6081512942393528,0.5999455390813051,0.47454638219386086,0.4529001735559305,0.3838095769217069,Hard,Red,"(97.02209949907589, 0, 157.9779005009241)","(113.09722493875238, 0, 141.9027750612476)","(167.0099145401622, 0, 87.99008545983779)","(155.07858003103496, 0, 99.92141996896504)","(152.9861124657328, 0, 102.0138875342672)","(121.00932745943452, 0, 133.99067254056547)","(115.48954425676227, 0, 139.5104557432377)","(97.87144211503526, 0, 157.12855788496475)"
417,0.41097631013815494,0.4086722517043117,0.6409436641447757,0.574724126,0.6925405476104123,0.5565790896468128,0.6111997546638269,0.4608055443635747,Hard,Red,"(104.79895908522951, 0, 150.2010409147705)","(104.21142418459948, 0, 150.7885758154005)","(163.4406343569178, 0, 91.5593656430822)","(146.55465216250053, 0, 108.44534783749947)","(176.59783964065514, 0, 78.40216035934486)","(141.92766785993726, 0, 113.07233214006274)","(155.85593743927586, 0, 99.14406256072414)","(117.50541381271154, 0, 137.49458618728846)"
418,0.5112463317597411,0.5397776467226441,0.45936730212521376,0.39058870360309234,0.495743879,0.7067892027060978,0.46337860676935566,0.6665651489973201,Hard,Red,"(130.367814598734, 0, 124.63218540126601)","(137.64329991427422, 0, 117.35670008572576)","(117.1386620419295, 0, 137.86133795807046)","(99.60011941878855, 0, 155.39988058121145)","(126.41468916826697, 0, 128.58531083173304)","(180.23124669005495, 0, 74.76875330994505)","(118.1615447261857, 0, 136.8384552738143)","(169.97411299431664, 0, 85.02588700568337)"
419,0.7182169596628134,0.5057376585027179,0.379161697,0.47006928448460866,0.5992568013444801,0.5699993280006636,0.5011224841067339,0.4228174787307824,Hard,Red,"(183.14532471401742, 0, 71.85467528598258)","(128.96310291819307, 0, 126.03689708180694)","(96.68623262707533, 0, 158.31376737292467)","(119.86766754357521, 0, 135.1323324564248)","(152.81048434284244, 0, 102.18951565715757)","(145.3498286401692, 0, 109.6501713598308)","(127.78623344721714, 0, 127.21376655278286)","(107.81845707634952, 0, 147.1815429236505)"
420,0.44890246902123154,0.4754202991406711,0.3761087903887546,0.6305224578955151,0.4420682464242005,0.6263994841090266,0.6113544169679294,0.38964132298635334,Hard,Red,"(114.47012960041404, 0, 140.52987039958595)","(121.23217628087113, 0, 133.76782371912887)","(95.90774154913242, 0, 159.09225845086758)","(160.78322676335634, 0, 94.21677323664365)","(112.72740283817113, 0, 142.27259716182888)","(159.7318684478018, 0, 95.26813155219823)","(155.89537632682197, 0, 99.10462367317801)","(99.3585373615201, 0, 155.6414626384799)"
421,0.5010261441573761,0.42195550095530776,0.6283115507280477,0.7413576823475853,0.5297565871147852,0.4701509457589859,0.45656863170282935,0.613632491,Hard,Red,"(127.76166676013091, 0, 127.23833323986909)","(107.59865274360348, 0, 147.40134725639652)","(160.21944543565215, 0, 94.78055456434784)","(189.04620899863423, 0, 65.95379100136576)","(135.08792971427025, 0, 119.91207028572977)","(119.8884911685414, 0, 135.1115088314586)","(116.42500108422149, 0, 138.5749989157785)","(156.47628526127136, 0, 98.52371473872864)"
422,0.5699834966748618,0.5876166702361203,0.5130195712949597,0.4782567280238463,0.5838563213382523,0.7024697180904138,0.45704650584572554,0.34535007217519875,Hard,Red,"(145.34579165208976, 0, 109.65420834791024)","(149.84225091021068, 0, 105.15774908978932)","(130.81999068021472, 0, 124.18000931978528)","(121.9554656460808, 0, 133.04453435391918)","(148.88336194125432, 0, 106.11663805874566)","(179.12977811305552, 0, 75.87022188694448)","(116.54685899066001, 0, 138.45314100934)","(88.06426840467569, 0, 166.9357315953243)"
423,0.6169912204322278,0.38261752973428154,0.5744479532628678,0.5469134242652554,0.46936908427426993,0.3984010368943749,0.6866007160901683,0.48140173167800704,Hard,Red,"(157.33276121021808, 0, 97.66723878978192)","(97.5674700822418, 0, 157.43252991775822)","(146.48422808203128, 0, 108.5157719179687)","(139.46292318764011, 0, 115.53707681235989)","(119.68911648993883, 0, 135.31088351006116)","(101.5922644080656, 0, 153.4077355919344)","(175.0831826029929, 0, 79.9168173970071)","(122.7574415778918, 0, 132.2425584221082)"
424,0.49999986846586375,0.518770627,0.4688935988939803,0.4996316990913145,0.737147628,0.4884645245554555,0.39575594815512566,0.39423743641663733,Hard,Red,"(127.49996645879526, 0, 127.50003354120474)","(132.28650994311323, 0, 122.71349005688677)","(119.56786771796497, 0, 135.432132282035)","(127.4060832682852, 0, 127.59391673171478)","(187.97264510393842, 0, 67.02735489606158)","(124.55845376164116, 0, 130.44154623835885)","(100.91776677955704, 0, 154.08223322044296)","(100.53054628624253, 0, 154.46945371375747)"
425,0.6186949985138702,0.41727108438193006,0.6625408254632315,0.4792311832369001,0.5680021602428442,0.5499524750807803,0.6735384963017055,0.39424472291133106,Hard,Red,"(157.76722462103692, 0, 97.2327753789631)","(106.40412651739217, 0, 148.59587348260783)","(168.94791049312403, 0, 86.05208950687597)","(122.20395172540952, 0, 132.79604827459048)","(144.84055086192527, 0, 110.15944913807472)","(140.23788114559898, 0, 114.76211885440104)","(171.7523165569349, 0, 83.2476834430651)","(100.53240434238943, 0, 154.4675956576106)"
426,0.5896023690960346,0.5687266615779766,0.4082422490276446,0.6969309345383756,0.5376742979895808,0.491258429,0.3619198921972373,0.5793052195021291,Hard,Red,"(150.3486041194888, 0, 104.65139588051117)","(145.02529870238402, 0, 109.97470129761598)","(104.10177350204937, 0, 150.89822649795062)","(177.71738830728577, 0, 77.28261169271421)","(137.1069459873431, 0, 117.8930540126569)","(125.2708993417333, 0, 129.72910065826667)","(92.28957251029551, 0, 162.7104274897045)","(147.72283097304293, 0, 107.27716902695708)"
427,0.45350976285130085,0.4515500406114352,0.5108878410813169,0.46235652979008646,0.6139823317411817,0.47245440292870333,0.4454172016666609,0.7472688141363479,Hard,Red,"(115.64498952708172, 0, 139.35501047291828)","(115.14526035591598, 0, 139.85473964408402)","(130.27639947573581, 0, 124.72360052426419)","(117.90091509647205, 0, 137.09908490352797)","(156.56549459400134, 0, 98.43450540599868)","(120.47587274681935, 0, 134.52412725318064)","(113.58138642499853, 0, 141.41861357500147)","(190.5535476047687, 0, 64.44645239523128)"
428,0.5265959273588109,0.5610684099419464,0.4538691130973578,0.6544468129980032,0.552750821,0.3321295090449309,0.37021912097212367,0.541929414,Hard,Red,"(134.28196147649678, 0, 120.71803852350322)","(143.07244453519633, 0, 111.92755546480367)","(115.73662383982624, 0, 139.26337616017378)","(166.88393731449082, 0, 88.11606268550918)","(140.95145942207597, 0, 114.04854057792404)","(84.69302480645737, 0, 170.30697519354263)","(94.40587584789154, 0, 160.59412415210846)","(138.1920006307813, 0, 116.80799936921869)"
